행정동,사용월,포함역개수,하차승객수총합,와이파이수,구,인구밀도,면적,인구
서울특별시 영등포구 대림2동,202411,1,754409,7,영등포구,31858.18182,0.55,17522
서울특별시 영등포구 대림2동,202412,1,752204,7,영등포구,31858.18182,0.55,17522
서울특별시 영등포구 문래동,202401,1,676772,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202402,1,606234,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202403,1,680396,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202404,1,682004,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202405,1,681731,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202406,1,648729,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202407,1,701134,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202408,1,645294,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202409,1,607482,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202410,1,685693,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202411,1,708561,17,영등포구,21300,1.49,31737
서울특별시 영등포구 문래동,202412,1,714043,17,영등포구,21300,1.49,31737
서울특별시 영등포구 신길6동,202401,2,505369,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202402,2,459857,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202403,2,529953,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202404,2,528732,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202405,2,535909,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202406,2,499786,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202407,2,520302,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202408,2,477678,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202409,2,463062,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202410,2,524903,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202411,2,534971,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길6동,202412,2,538814,2,영등포구,28610.76923,0.65,18597
서울특별시 영등포구 신길7동,202401,2,418558,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202402,2,380358,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202403,2,450541,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202404,2,452040,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202405,2,449611,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202406,2,419205,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202407,2,434414,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202408,2,401805,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202409,2,399195,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202410,2,451119,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202411,2,448622,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 신길7동,202412,2,452485,6,영등포구,30984.375,0.64,19830
서울특별시 영등포구 양평1동,202401,1,216600,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202402,1,192643,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202403,1,216430,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202404,1,218912,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202405,1,214204,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202406,1,200908,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202407,1,220900,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202408,1,203214,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202409,1,190492,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202410,1,213532,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202411,1,220694,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평1동,202412,1,220611,7,영등포구,21018.18182,0.88,18496
서울특별시 영등포구 양평2동,202401,1,242311,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202402,1,214405,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202403,1,240776,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202404,1,247452,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202405,1,241748,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202406,1,223195,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202407,1,246344,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202408,1,225950,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202409,1,213141,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202410,1,243500,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202411,1,236474,6,영등포구,7646,3,22938
서울특별시 영등포구 양평2동,202412,1,233484,6,영등포구,7646,3,22938
서울특별시 영등포구 여의동,202401,4,1884277,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202402,4,1713294,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202403,4,2007611,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202404,4,2313979,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202405,4,2077848,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202406,4,1946359,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202407,4,2030923,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202408,4,1894536,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202409,4,1790508,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202410,4,2168023,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202411,4,2044684,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 여의동,202412,4,2385305,4,영등포구,4081.190476,8.4,34282
서울특별시 영등포구 영등포동,202401,2,486299,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202402,2,440718,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202403,2,508008,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202404,2,504718,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202405,2,503352,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202406,2,479927,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202407,2,500249,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202408,2,471614,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202409,2,446977,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202410,2,508931,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202411,2,520826,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포동,202412,2,549433,16,영등포구,25504.7619,1.26,32136
서울특별시 영등포구 영등포본동,202401,1,1279586,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202402,1,1211448,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202403,1,1357086,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202404,1,1303514,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202405,1,1349389,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202406,1,1306529,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202407,1,1320982,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202408,1,1271871,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202409,1,1194732,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202410,1,1304675,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202411,1,1297040,9,영등포구,21868.62745,1.02,22306
서울특별시 영등포구 영등포본동,202412,1,1379611,9,영등포구,21868.62745,1.02,22306
서울특별시 용산구 남영동,202401,2,670935,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202402,2,609651,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202403,2,783627,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202404,2,767456,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202405,2,767235,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202406,2,713746,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202407,2,713484,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202408,2,663478,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202409,2,690259,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202410,2,774592,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202411,2,787439,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 남영동,202412,2,752422,63,용산구,6099.159664,1.19,7258
서울특별시 용산구 서빙고동,202401,1,60589,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202402,1,55758,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202403,1,69465,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202404,1,71985,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202405,1,71032,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202406,1,67693,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202407,1,63439,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202408,1,58668,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202409,1,63438,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202410,1,77628,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202411,1,80020,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 서빙고동,202412,1,73248,38,용산구,4705.357143,2.8,13175
서울특별시 용산구 용문동,202401,1,187183,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202402,1,169235,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202403,1,215993,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202404,1,213499,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202405,1,214511,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202406,1,191760,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202407,1,191526,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202408,1,174826,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202409,1,185032,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202410,1,221327,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202411,1,215520,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용문동,202412,1,203851,35,용산구,40242.85714,0.28,11268
서울특별시 용산구 용산2가동,202401,1,147825,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202402,1,141012,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202403,1,170199,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202404,1,168413,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202405,1,177546,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202406,1,166744,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202407,1,158864,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202408,1,150712,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202409,1,152939,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202410,1,181812,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202411,1,172172,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 용산2가동,202412,1,162920,110,용산구,5155.102041,1.96,10104
서울특별시 용산구 이촌1동,202401,1,280271,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202402,1,259874,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202403,1,287569,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202404,1,311509,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202405,1,323263,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202406,1,289005,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202407,1,304325,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202408,1,293119,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202409,1,270877,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202410,1,329806,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202411,1,292025,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이촌1동,202412,1,328811,39,용산구,8913.636364,2.86,25493
서울특별시 용산구 이태원1동,202401,1,353249,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202402,1,351894,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202403,1,424119,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202404,1,411674,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202405,1,416201,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202406,1,395555,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202407,1,373835,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202408,1,377828,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202409,1,374096,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202410,1,424802,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202411,1,402560,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 이태원1동,202412,1,404656,88,용산구,13403.50877,0.57,7640
서울특별시 용산구 한강로동,202401,3,2040934,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202402,3,1999118,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202403,3,2194343,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202404,3,2114874,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202405,3,2233451,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202406,3,2147048,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202407,3,2216514,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202408,3,2178651,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202409,3,2070347,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202410,3,2305408,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202411,3,2302431,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한강로동,202412,3,2338469,81,용산구,7807.586207,2.9,22642
서울특별시 용산구 한남동,202401,2,431875,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202402,2,404119,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202403,2,483210,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202404,2,471641,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202405,2,473914,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202406,2,462184,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202407,2,461570,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202408,2,432708,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202409,2,441687,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202410,2,511375,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202411,2,472724,70,용산구,5298.006645,3.01,15947
서울특별시 용산구 한남동,202412,2,495462,70,용산구,5298.006645,3.01,15947
서울특별시 은평구 갈현2동,202401,1,180247,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202402,1,165897,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202403,1,190754,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202404,1,186531,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202405,1,189288,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202406,1,181305,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202407,1,192702,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202408,1,181484,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202409,1,172102,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202410,1,187341,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202411,1,185867,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 갈현2동,202412,1,187181,42,은평구,28726.04167,0.96,27577
서울특별시 은평구 녹번동,202401,2,539069,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202402,2,482104,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202403,2,557401,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202404,2,553769,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202405,2,565280,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202406,2,523251,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202407,2,543037,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202408,2,509717,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202409,2,501864,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202410,2,555446,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202411,2,557163,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 녹번동,202412,2,552023,74,은평구,20104.46927,1.79,35987
서울특별시 은평구 대조동,202401,1,958044,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202402,1,884850,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202403,1,1002107,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202404,1,989910,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202405,1,1012425,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202406,1,939862,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202407,1,973432,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202408,1,925602,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202409,1,899538,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202410,1,999131,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202411,1,982915,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 대조동,202412,1,1001943,80,은평구,32525.88235,0.85,27647
서울특별시 은평구 불광1동,202401,2,591520,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202402,2,553535,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202403,2,638413,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202404,2,625908,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202405,2,645990,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202406,2,605579,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202407,2,624380,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202408,2,591491,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202409,2,581187,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202410,2,647557,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202411,2,637482,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 불광1동,202412,2,629307,60,은평구,12001.27796,3.13,37564
서울특별시 은평구 신사1동,202401,1,507721,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202402,1,462964,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202403,1,530570,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202404,1,543068,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202405,1,532124,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202406,1,499433,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202407,1,518422,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202408,1,484159,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202409,1,475848,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202410,1,530398,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202411,1,528660,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사1동,202412,1,531981,72,은평구,31253.57143,0.84,26253
서울특별시 은평구 신사2동,202401,1,340418,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202402,1,311865,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202403,1,369821,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202404,1,378027,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202405,1,373586,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202406,1,340863,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202407,1,351428,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202408,1,326508,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202409,1,323576,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202410,1,363101,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202411,1,359942,56,은평구,18887,1,18887
서울특별시 은평구 신사2동,202412,1,354830,56,은평구,18887,1,18887
서울특별시 은평구 증산동,202401,1,285536,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202402,1,262093,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202403,1,305861,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202404,1,307921,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202405,1,305980,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202406,1,282265,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202407,1,289711,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202408,1,268229,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202409,1,264019,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202410,1,293397,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202411,1,288968,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 증산동,202412,1,285655,74,은평구,19745.67901,0.81,15994
서울특별시 은평구 진관동,202401,1,601571,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202402,1,561923,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202403,1,640567,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202404,1,632928,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202405,1,655856,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202406,1,612520,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202407,1,643835,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202408,1,612694,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202409,1,586358,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202410,1,659952,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202411,1,647972,98,은평구,4659.150043,11.53,53720
서울특별시 은평구 진관동,202412,1,644219,98,은평구,4659.150043,11.53,53720
서울특별시 종로구 사직동,202401,1,675540,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202402,1,655318,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202403,1,820683,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202404,1,834923,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202405,1,854647,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202406,1,737311,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202407,1,705568,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202408,1,663142,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202409,1,733173,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202410,1,938681,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202411,1,907039,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 사직동,202412,1,805563,2,종로구,7486.178862,1.23,9208
서울특별시 종로구 숭인1동,202401,1,80490,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202402,1,72974,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202403,1,95194,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202404,1,93134,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202405,1,95178,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202406,1,85351,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202407,1,84520,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202408,1,77428,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202409,1,81987,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202410,1,91776,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202411,1,91981,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 숭인1동,202412,1,91122,7,종로구,26413.04348,0.23,6075
서울특별시 종로구 이화동,202401,1,1089343,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202402,1,989179,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202403,1,1144240,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202404,1,1080537,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202405,1,1165990,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202406,1,1039493,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202407,1,1077645,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202408,1,1052130,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202409,1,1015652,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202410,1,1144631,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202411,1,1182143,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 이화동,202412,1,1189625,2,종로구,9657.692308,0.78,7533
서울특별시 종로구 종로1·2·3·4가동,202401,4,3572489,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로1·2·3·4가동,202402,4,3215822,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로1·2·3·4가동,202403,4,3694429,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로1·2·3·4가동,202404,4,3683644,3,종로구,6777.777778,0.99,6710
