행정동,year_month,포함역개수,하차승객수총합,와이파이수,구,인구밀도,면적,인구,cluster_pca,역당_평균_하차승객수
서울특별시 동작구 사당1동,202412,0,2.098309864,41,동작구,0.518047037,-0.347368421,-0.079292169,0,6.198309864
서울특별시 동작구 사당2동,202401,2,1.378753924,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.789376962
서울특별시 동작구 사당2동,202402,2,1.183549359,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.69177468
서울특별시 동작구 사당2동,202403,2,1.496252226,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.848126113
서울특별시 동작구 사당2동,202404,2,1.532598467,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.866299234
서울특별시 동작구 사당2동,202405,2,1.549015195,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.874507598
서울특별시 동작구 사당2동,202406,2,1.407641252,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.803820626
서울특별시 동작구 사당2동,202407,2,1.46565456,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.83282728
서울특별시 동작구 사당2동,202408,2,1.306030039,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.75301502
서울특별시 동작구 사당2동,202409,2,1.25450429,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.727252145
서울특별시 동작구 사당2동,202410,2,1.51802815,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.859014075
서울특별시 동작구 사당2동,202411,2,1.498818779,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.84940939
서울특별시 동작구 사당2동,202412,2,1.526705444,41,동작구,-0.592704776,1.715789474,0.324849398,0,4.863352722
서울특별시 동작구 사당4동,202401,0,-0.289428042,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.110571958
서울특별시 동작구 사당4동,202402,0,-0.349524319,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.050475681
서울특별시 동작구 사당4동,202403,0,-0.241997055,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.158002945
서울특별시 동작구 사당4동,202404,0,-0.248545323,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.151454677
서울특별시 동작구 사당4동,202405,0,-0.240324399,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.159675601
서울특별시 동작구 사당4동,202406,0,-0.283415693,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.116584307
서울특별시 동작구 사당4동,202407,0,-0.265150461,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.134849539
서울특별시 동작구 사당4동,202408,0,-0.308229194,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.091770806
서울특별시 동작구 사당4동,202409,0,-0.324047199,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.075952801
서울특별시 동작구 사당4동,202410,0,-0.261576965,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.138423035
서울특별시 동작구 사당4동,202411,0,-0.257210056,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.142789944
서울특별시 동작구 사당4동,202412,0,-0.270430107,44,동작구,0.973477333,-0.778947368,-0.75248494,0,4.129569893
서울특별시 동작구 상도1동,202401,1,0.456392151,72,동작구,0.62209283,0.410526316,1.685391566,0,7.656392151
서울특별시 동작구 상도1동,202402,1,0.319699131,72,동작구,0.62209283,0.410526316,1.685391566,0,7.519699131
서울특별시 동작구 상도1동,202403,1,0.870383842,72,동작구,0.62209283,0.410526316,1.685391566,0,8.070383842
서울특별시 동작구 상도1동,202404,1,0.835863077,72,동작구,0.62209283,0.410526316,1.685391566,0,8.035863077
서울특별시 동작구 상도1동,202405,1,0.86200591,72,동작구,0.62209283,0.410526316,1.685391566,0,8.06200591
서울특별시 동작구 상도1동,202406,1,0.594314018,72,동작구,0.62209283,0.410526316,1.685391566,0,7.794314018
서울특별시 동작구 상도1동,202407,1,0.499542061,72,동작구,0.62209283,0.410526316,1.685391566,0,7.699542061
서울특별시 동작구 상도1동,202408,1,0.400648128,72,동작구,0.62209283,0.410526316,1.685391566,0,7.600648128
서울특별시 동작구 상도1동,202409,1,0.608450993,72,동작구,0.62209283,0.410526316,1.685391566,0,7.808450993
서울특별시 동작구 상도1동,202410,1,0.757646015,72,동작구,0.62209283,0.410526316,1.685391566,0,7.957646015
서울특별시 동작구 상도1동,202411,1,0.788492799,72,동작구,0.62209283,0.410526316,1.685391566,0,7.988492799
서울특별시 동작구 상도1동,202412,1,0.629500496,72,동작구,0.62209283,0.410526316,1.685391566,0,7.829500496
서울특별시 동작구 상도2동,202401,0,-0.394474584,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.905525416
서울특별시 동작구 상도2동,202402,0,-0.446885856,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.853114144
서울특별시 동작구 상도2동,202403,0,-0.36912307,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.93087693
서울특별시 동작구 상도2동,202404,0,-0.369393123,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.930606877
서울특별시 동작구 상도2동,202405,0,-0.365859403,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.934140597
서울특별시 동작구 상도2동,202406,0,-0.408988378,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.891011622
서울특별시 동작구 상도2동,202407,0,-0.375794852,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.924205148
서울특별시 동작구 상도2동,202408,0,-0.412848675,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.887151325
서울특별시 동작구 상도2동,202409,0,-0.434829757,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.865170243
서울특별시 동작구 상도2동,202410,0,-0.379931482,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.920068518
서울특별시 동작구 상도2동,202411,0,-0.376412415,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.923587585
서울특별시 동작구 상도2동,202412,0,-0.37637264,63,동작구,0.476839052,-0.147368421,0.282981928,0,5.92362736
서울특별시 동작구 신대방1동,202401,0,0.555641968,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.555641968
서울특별시 동작구 신대방1동,202402,0,0.421789742,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.421789742
서울특별시 동작구 신대방1동,202403,0,0.619001912,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.619001912
서울특별시 동작구 신대방1동,202404,0,0.638692775,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.638692775
서울특별시 동작구 신대방1동,202405,0,0.637545571,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.637545571
서울특별시 동작구 신대방1동,202406,0,0.54214349,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.54214349
서울특별시 동작구 신대방1동,202407,0,0.590721681,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.590721681
서울특별시 동작구 신대방1동,202408,0,0.492093614,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.492093614
서울특별시 동작구 신대방1동,202409,0,0.443274679,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.443274679
서울특별시 동작구 신대방1동,202410,0,0.603587941,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.603587941
서울특별시 동작구 신대방1동,202411,0,0.59091637,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.59091637
서울특별시 동작구 신대방1동,202412,0,0.585119645,20,동작구,1.19274819,-0.526315789,0.079442771,0,2.585119645
서울특별시 동작구 신대방2동,202401,1,-0.339163902,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.6608361
서울특별시 동작구 신대방2동,202402,1,-0.39079223,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.60920777
서울특별시 동작구 신대방2동,202403,1,-0.344217458,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.65578254
서울특별시 동작구 신대방2동,202404,1,-0.322437346,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.67756265
서울특별시 동작구 신대방2동,202405,1,-0.337053719,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.66294628
서울특별시 동작구 신대방2동,202406,1,-0.368543188,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.63145681
서울특별시 동작구 신대방2동,202407,1,-0.300035484,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.69996452
서울특별시 동작구 신대방2동,202408,1,-0.35056057,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.64943943
서울특별시 동작구 신대방2동,202409,1,-0.39885196,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.60114804
서울특별시 동작구 신대방2동,202410,1,-0.339639113,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.66036089
서울특별시 동작구 신대방2동,202411,1,-0.316877179,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.68312282
서울특별시 동작구 신대방2동,202412,1,-0.319738907,120,동작구,0.075513899,-0.094736842,-0.13313253,0,11.68026109
서울특별시 동작구 흑석동,202401,0,-0.404010187,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.295989813
서울특별시 동작구 흑석동,202402,0,-0.456461234,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.243538766
서울특별시 동작구 흑석동,202403,0,-0.285666137,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.414333863
서울특별시 동작구 흑석동,202404,0,-0.295710444,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.404289556
서울특별시 동작구 흑석동,202405,0,-0.285701725,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.414298275
서울특별시 동작구 흑석동,202406,0,-0.370961107,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.329038893
서울특별시 동작구 흑석동,202407,0,-0.399789819,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.300210181
서울특별시 동작구 흑석동,202408,0,-0.438893116,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.261106884
서울특별시 동작구 흑석동,202409,0,-0.382022825,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.317977175
서울특별시 동작구 흑석동,202410,0,-0.323174236,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.376825764
서울특별시 동작구 흑석동,202411,0,-0.301381563,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.398618437
서울특별시 동작구 흑석동,202412,0,-0.344910385,77,동작구,-0.055617172,0.589473684,0.639006024,0,7.355089615
서울특별시 마포구 대흥동,202401,2,0.666062361,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.233031181
서울특별시 마포구 대흥동,202402,2,0.551019661,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.175509831
서울특별시 마포구 대흥동,202403,2,1.105470463,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.452735232
서울특별시 마포구 대흥동,202404,2,1.094513417,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.447256709
서울특별시 마포구 대흥동,202405,2,1.150971302,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.475485651
서울특별시 마포구 대흥동,202406,2,0.862805602,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.331402801
서울특별시 마포구 대흥동,202407,2,0.812791315,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.306395658
서울특별시 마포구 대흥동,202408,2,0.695556786,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.247778393
서울특별시 마포구 대흥동,202409,2,0.886903148,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.343451574
서울특별시 마포구 대흥동,202410,2,1.056839937,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.428419969
서울특별시 마포구 대흥동,202411,2,1.095497332,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.447748666
서울특별시 마포구 대흥동,202412,2,0.940578856,29,마포구,-0.110575107,-0.252631579,-0.582454819,0,3.370289428
서울특별시 마포구 도화동,202401,0,-0.044395505,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.255604495
서울특별시 마포구 도화동,202402,0,-0.135864019,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.164135981
서울특별시 마포구 도화동,202403,0,-0.022925221,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.277074779
서울특별시 마포구 도화동,202404,0,-0.003006175,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.296993825
서울특별시 마포구 도화동,202405,0,-0.023383684,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.276616316
서울특별시 마포구 도화동,202406,0,-0.077555536,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.222444464
서울특별시 마포구 도화동,202407,0,-0.003877044,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.296122956
서울특별시 마포구 도화동,202408,0,-0.089494404,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.210505596
서울특별시 마포구 도화동,202409,0,-0.13303788,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.16696212
서울특별시 마포구 도화동,202410,0,-0.026327055,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.273672945
서울특별시 마포구 도화동,202411,0,-0.002742402,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.297257598
서울특별시 마포구 도화동,202412,0,0.023766783,23,마포구,0.792090651,-0.526315789,-0.234412651,0,2.323766783
서울특별시 마포구 상암동,202401,1,0.217966499,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.9179665
서울특별시 마포구 상암동,202402,1,0.097032868,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.79703287
서울특별시 마포구 상암동,202403,1,0.242292229,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.94229223
서울특별시 마포구 상암동,202404,1,0.254147359,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.95414736
서울특별시 마포구 상암동,202405,1,0.259035533,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.95903553
서울특별시 마포구 상암동,202406,1,0.162341802,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.8623418
서울특별시 마포구 상암동,202407,1,0.245147676,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.94514768
서울특별시 마포구 상암동,202408,1,0.145158876,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.84515888
서울특별시 마포구 상암동,202409,1,0.113035095,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.8130351
서울특별시 마포구 상암동,202410,1,0.244963454,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.94496345
서울특별시 마포구 상암동,202411,1,0.255820015,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.95582002
서울특별시 마포구 상암동,202412,1,0.22693478,297,마포구,-0.989395094,7.663157895,0.475677711,1,29.92693478
서울특별시 마포구 서강동,202401,1,0.278958767,36,마포구,-0.166461098,0.347368421,0.102334337,0,3.878958767
서울특별시 마포구 서강동,202402,1,0.178990901,36,마포구,-0.166461098,0.347368421,0.102334337,0,3.778990901
서울특별시 마포구 서강동,202403,1,0.398646803,36,마포구,-0.166461098,0.347368421,0.102334337,0,3.998646803
서울특별시 마포구 서강동,202404,1,0.366451845,36,마포구,-0.166461098,0.347368421,0.102334337,0,3.966451845
서울특별시 마포구 서강동,202405,1,0.405724711,36,마포구,-0.166461098,0.347368421,0.102334337,0,4.005724711
서울특별시 마포구 서강동,202406,1,0.30287837,36,마포구,-0.166461098,0.347368421,0.102334337,0,3.90287837
서울특별시 마포구 서강동,202407,1,0.32882442,36,마포구,-0.166461098,0.347368421,0.102334337,0,3.92882442
서울특별시 마포구 서강동,202408,1,0.272437712,36,마포구,-0.166461098,0.347368421,0.102334337,0,3.872437712
서울특별시 마포구 서강동,202409,1,0.273220658,36,마포구,-0.166461098,0.347368421,0.102334337,0,3.873220658
서울특별시 마포구 서강동,202410,1,0.384254428,36,마포구,-0.166461098,0.347368421,0.102334337,0,3.984254428
서울특별시 마포구 서강동,202411,1,0.390218628,36,마포구,-0.166461098,0.347368421,0.102334337,0,3.990218628
서울특별시 마포구 서강동,202412,1,0.407286415,36,마포구,-0.166461098,0.347368421,0.102334337,0,4.007286415
서울특별시 마포구 서교동,202401,1,4.718484101,80,마포구,-0.264976557,0.557894737,0.159036145,0,12.7184841
서울특별시 마포구 서교동,202402,1,4.564863555,80,마포구,-0.264976557,0.557894737,0.159036145,0,12.56486355
서울특별시 마포구 서교동,202403,1,5.295133703,80,마포구,-0.264976557,0.557894737,0.159036145,0,13.2951337
서울특별시 마포구 서교동,202404,1,5.001615086,80,마포구,-0.264976557,0.557894737,0.159036145,0,13.00161509
서울특별시 마포구 서교동,202405,1,5.351049387,80,마포구,-0.264976557,0.557894737,0.159036145,0,13.35104939
서울특별시 마포구 서교동,202406,1,4.922621359,80,마포구,-0.264976557,0.557894737,0.159036145,0,12.92262136
서울특별시 마포구 서교동,202407,1,5.153100327,80,마포구,-0.264976557,0.557894737,0.159036145,0,13.15310033
서울특별시 마포구 서교동,202408,1,5.008640659,80,마포구,-0.264976557,0.557894737,0.159036145,0,13.00864066
서울특별시 마포구 서교동,202409,1,4.691060085,80,마포구,-0.264976557,0.557894737,0.159036145,0,12.69106009
서울특별시 마포구 서교동,202410,1,5.334885965,80,마포구,-0.264976557,0.557894737,0.159036145,0,13.33488597
서울특별시 마포구 서교동,202411,1,5.222487275,80,마포구,-0.264976557,0.557894737,0.159036145,0,13.22248727
서울특별시 마포구 서교동,202412,1,5.570933474,80,마포구,-0.264976557,0.557894737,0.159036145,0,13.57093347
서울특별시 마포구 성산2동,202401,2,0.44051553,193,마포구,-0.083232503,1,1.132454819,0,19.52025777
서울특별시 마포구 성산2동,202402,2,0.342065405,193,마포구,-0.083232503,1,1.132454819,0,19.4710327
서울특별시 마포구 성산2동,202403,2,0.725603878,193,마포구,-0.083232503,1,1.132454819,0,19.66280194
서울특별시 마포구 성산2동,202404,2,0.785679221,193,마포구,-0.083232503,1,1.132454819,0,19.69283961
서울특별시 마포구 성산2동,202405,2,0.860100883,193,마포구,-0.083232503,1,1.132454819,0,19.73005044
서울특별시 마포구 성산2동,202406,2,0.642075768,193,마포구,-0.083232503,1,1.132454819,0,19.62103788
서울특별시 마포구 성산2동,202407,2,0.655526096,193,마포구,-0.083232503,1,1.132454819,0,19.62776305
서울특별시 마포구 성산2동,202408,2,0.581531495,193,마포구,-0.083232503,1,1.132454819,0,19.59076575
서울특별시 마포구 성산2동,202409,2,0.777114973,193,마포구,-0.083232503,1,1.132454819,0,19.68855749
서울특별시 마포구 성산2동,202410,2,0.92847042,193,마포구,-0.083232503,1,1.132454819,0,19.76423521
서울특별시 마포구 성산2동,202411,2,0.793496112,193,마포구,-0.083232503,1,1.132454819,0,19.69674806
서울특별시 마포구 성산2동,202412,2,0.519452734,193,마포구,-0.083232503,1,1.132454819,0,19.55972637
서울특별시 마포구 아현동,202401,1,0.058467584,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.158467584
서울특별시 마포구 아현동,202402,1,-0.037589743,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.062410257
서울특별시 마포구 아현동,202403,1,0.13243497,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.23243497
서울특별시 마포구 아현동,202404,1,0.122365541,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.222365541
서울특별시 마포구 아현동,202405,1,0.138610607,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.238610607
서울특별시 마포구 아현동,202406,1,0.061454917,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.161454917
서울특별시 마포구 아현동,202407,1,0.115836113,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.215836113
서울특별시 마포구 아현동,202408,1,0.030011503,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.130011503
서울특별시 마포구 아현동,202409,1,0.007207701,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.107207701
서울특별시 마포구 아현동,202410,1,0.112614315,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.212614315
서울특별시 마포구 아현동,202411,1,0.113975048,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.213975048
서울특별시 마포구 아현동,202412,1,0.103874218,21,마포구,1.122395839,-0.378947368,0.435768072,0,2.203874218
서울특별시 마포구 용강동,202401,0,-0.027934815,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.472065185
서울특별시 마포구 용강동,202402,0,-0.117542264,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.382457736
서울특별시 마포구 용강동,202403,0,-0.019674115,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.480325885
서울특별시 마포구 용강동,202404,0,-0.025161011,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.474838989
서울특별시 마포구 용강동,202405,0,-0.034022527,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.465977473
서울특별시 마포구 용강동,202406,0,-0.090277349,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.409722651
서울특별시 마포구 용강동,202407,0,-0.018487136,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.481512864
서울특별시 마포구 용강동,202408,0,-0.088028998,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.411971002
서울특별시 마포구 용강동,202409,0,-0.142694902,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.357305098
서울특별시 마포구 용강동,202410,0,0.001249781,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.501249781
서울특별시 마포구 용강동,202411,0,-0.016487905,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.483512095
서울특별시 마포구 용강동,202412,0,0.013197023,25,마포구,0.333406705,-0.294736842,-0.166490964,0,2.513197023
서울특별시 마포구 합정동,202401,0,1.254816212,21,마포구,-0.625459671,0.6,-0.563253012,0,3.354816212
서울특별시 마포구 합정동,202402,0,1.09015907,21,마포구,-0.625459671,0.6,-0.563253012,0,3.19015907
서울특별시 마포구 합정동,202403,0,1.359933931,21,마포구,-0.625459671,0.6,-0.563253012,0,3.459933931
서울특별시 마포구 합정동,202404,0,1.33700871,21,마포구,-0.625459671,0.6,-0.563253012,0,3.43700871
서울특별시 마포구 합정동,202405,0,1.337936102,21,마포구,-0.625459671,0.6,-0.563253012,0,3.437936102
서울특별시 마포구 합정동,202406,0,1.2239464,21,마포구,-0.625459671,0.6,-0.563253012,0,3.3239464
서울특별시 마포구 합정동,202407,0,1.310139454,21,마포구,-0.625459671,0.6,-0.563253012,0,3.410139454
서울특별시 마포구 합정동,202408,0,1.228185608,21,마포구,-0.625459671,0.6,-0.563253012,0,3.328185608
서울특별시 마포구 합정동,202409,0,1.074835116,21,마포구,-0.625459671,0.6,-0.563253012,0,3.174835116
서울특별시 마포구 합정동,202410,0,1.340887847,21,마포구,-0.625459671,0.6,-0.563253012,0,3.440887847
서울특별시 마포구 합정동,202411,0,1.328287454,21,마포구,-0.625459671,0.6,-0.563253012,0,3.428287454
서울특별시 마포구 합정동,202412,0,1.396922858,21,마포구,-0.625459671,0.6,-0.563253012,0,3.496922858
서울특별시 서대문구 신촌동,202401,0,1.389926594,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.489926594
서울특별시 서대문구 신촌동,202402,0,1.175238416,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.275238416
서울특별시 서대문구 신촌동,202403,0,1.672913132,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.772913132
서울특별시 서대문구 신촌동,202404,0,1.55453768,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.65453768
서울특별시 서대문구 신촌동,202405,0,1.729381484,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.829381484
서울특별시 서대문구 신촌동,202406,0,1.42615351,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.52615351
서울특별시 서대문구 신촌동,202407,0,1.492494507,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.592494507
서울특별시 서대문구 신촌동,202408,0,1.338696019,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.438696019
서울특별시 서대문구 신촌동,202409,0,1.367183501,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.467183501
서울특별시 서대문구 신촌동,202410,0,1.596391753,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.696391753
서울특별시 서대문구 신촌동,202411,0,1.621427158,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.721427158
서울특별시 서대문구 신촌동,202412,0,1.623321718,11,서대문구,-0.580580578,1.589473684,0.27251506,0,2.723321718
서울특별시 서대문구 천연동,202401,0,-0.489922721,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.510077279
서울특별시 서대문구 천연동,202402,0,-0.513484347,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.486515653
서울특별시 서대문구 천연동,202403,0,-0.400053592,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.599946408
서울특별시 서대문구 천연동,202404,0,-0.412919852,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.587080148
서울특별시 서대문구 천연동,202405,0,-0.393633023,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.606366977
서울특별시 서대문구 천연동,202406,0,-0.444813354,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.555186646
서울특별시 서대문구 천연동,202407,0,-0.467129386,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.532870614
서울특별시 서대문구 천연동,202408,0,-0.483801513,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.516198487
서울특별시 서대문구 천연동,202409,0,-0.472429967,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.527570033
서울특별시 서대문구 천연동,202410,0,-0.373538127,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.626461873
서울특별시 서대문구 천연동,202411,0,-0.402128187,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.597871813
서울특별시 서대문구 천연동,202412,0,-0.443481929,30,서대문구,-0.175923594,-0.157894737,-0.538253012,0,2.556518071
서울특별시 서대문구 충현동,202401,1,0.878864353,6,서대문구,-0.14311739,0,-0.297063253,0,1.478864353
서울특별시 서대문구 충현동,202402,1,0.678277562,6,서대문구,-0.14311739,0,-0.297063253,0,1.278277562
서울특별시 서대문구 충현동,202403,1,0.915780009,6,서대문구,-0.14311739,0,-0.297063253,0,1.515780009
서울특별시 서대문구 충현동,202404,1,0.924436368,6,서대문구,-0.14311739,0,-0.297063253,0,1.524436368
서울특별시 서대문구 충현동,202405,1,0.926766363,6,서대문구,-0.14311739,0,-0.297063253,0,1.526766363
서울특별시 서대문구 충현동,202406,1,0.786453792,6,서대문구,-0.14311739,0,-0.297063253,0,1.386453792
서울특별시 서대문구 충현동,202407,1,0.940913806,6,서대문구,-0.14311739,0,-0.297063253,0,1.540913806
서울특별시 서대문구 충현동,202408,1,0.76160889,6,서대문구,-0.14311739,0,-0.297063253,0,1.36160889
서울특별시 서대문구 충현동,202409,1,0.702542583,6,서대문구,-0.14311739,0,-0.297063253,0,1.302542583
서울특별시 서대문구 충현동,202410,1,0.910276365,6,서대문구,-0.14311739,0,-0.297063253,0,1.510276365
서울특별시 서대문구 충현동,202411,1,0.975082874,6,서대문구,-0.14311739,0,-0.297063253,0,1.575082874
서울특별시 서대문구 충현동,202412,1,0.961419015,6,서대문구,-0.14311739,0,-0.297063253,0,1.561419015
서울특별시 서대문구 홍제1동,202401,1,0.354169654,8,서대문구,-0.000725389,0.115789474,0.071611446,0,1.154169654
서울특별시 서대문구 홍제1동,202402,1,0.249502024,8,서대문구,-0.000725389,0.115789474,0.071611446,0,1.049502024
서울특별시 서대문구 홍제1동,202403,1,0.459605576,8,서대문구,-0.000725389,0.115789474,0.071611446,0,1.259605576
서울특별시 서대문구 홍제1동,202404,1,0.456990874,8,서대문구,-0.000725389,0.115789474,0.071611446,0,1.256990874
서울특별시 서대문구 홍제1동,202405,1,0.477575633,8,서대문구,-0.000725389,0.115789474,0.071611446,0,1.277575633
